sentenceID,sentence,origin,destination,is_valid,difficulty,category,notes
1383,Billet Amiens Rennes avec animal,Amiens,Rennes,1,medium,additional_info,
1384,De Lyon à Montpellier puis Marseille,,,0,medium,ambiguous,too many cities
1385,les tgv sont rapides ?,,,0,easy,no_intent,train_discussion
1386,Il faut que j'aille à Limoges depuis Le Mans,Le Mans,Limoges,1,medium,inverted_order,
1387,besoin dun billet de lille a montpellier,Lille,Montpellier,1,easy,no_capitals,
1388,un aller-retour ?,,,0,easy,incomplete_grammar,grammatically incomplete
1389,Train Bordeaux Strasbourg en soirée,Bordeaux,Strasbourg,1,medium,additional_info,
1390,depuis metz jusqua brest,Metz,Brest,1,easy,no_capitals,
1391,Billet svp Toulouse Metz,Toulouse,Metz,1,easy,no_markers,
1392,Arrivée Tours départ Lyon,Lyon,Tours,1,medium,inverted_order,
1393,un biye train grenobl le havr,Grenoble,Le Havre,1,hard,misspelling,spelling errors
1394,besib wihetynydo miwira kukakymi,,,0,easy,garbage,random text
1395,un tiket de touulon a niice,Toulon,Nice,1,hard,misspelling,spelling errors
1396,fuhujur zom panacok nuki,,,0,easy,garbage,random text
1397,Perpignan Clermont-Ferrand svp,Perpignan,Clermont-Ferrand,1,easy,no_markers,
1398,Je pars de Perpignan pour Bordeaux,Perpignan,Bordeaux,1,easy,standard,
1399,Peut-être Lyon ou bien Nice,,,0,medium,ambiguous,contradictions
1400,Origine Annecy destination Saint-Étienne,Annecy,Saint-Étienne,1,easy,standard,
1401,À quelle heure je peux partir de Paris pour Grenoble,Paris,Grenoble,1,medium,standard,
1402,Quelle heure le train de Limoges à Toulouse,Limoges,Toulouse,1,medium,standard,
1403,Je dois partir de Toulouse à Strasbourg,Toulouse,Strasbourg,1,easy,standard,
1404,"avec rémy, florence et paris on va de strasbourg à dijon",Strasbourg,Dijon,1,hard,name_ambiguity,multiple name distractors
1405,Bordeaux Toulouse Rennes Lille,,,0,medium,ambiguous,too many cities
1406,Départ Toulouse,,,0,easy,incomplete_dest,missing destination
1407,Quel est l'horaire des trains au départ de Le Havre pour Saint-Étienne,Le Havre,Saint-Étienne,1,medium,standard,
1408,Lille Toulon dès que possible,Lille,Toulon,1,medium,no_markers,
1409,Je me rends à Montpellier ?,,,0,easy,incomplete_origin,missing origin
1410,ripixis taxu teva,,,0,easy,garbage,random text
1411,avec Albert et Paris on part de Le Mans vers Toulon,Le Mans,Toulon,1,hard,name_ambiguity,multiple name distractors
1412,Perpignan Aix-en-Provence samedi,Perpignan,Aix-en-Provence,1,medium,no_markers,
1413,train au depart de nice pour annecy,Nice,Annecy,1,easy,no_capitals,
1414,Quel est le meilleur jour pour voyager de Paris à Strasbourg,Paris,Strasbourg,1,hard,complex_question,
1415,trin paris rene,Paris,Rennes,1,hard,misspelling,spelling errors
1416,trajet villeurbanne saintt-étienne,Villeurbanne,Saint-Étienne,1,hard,misspelling,spelling errors
1417,qijynys nasupy,,,0,easy,garbage,random text
1418,rejoindre clément a toulouse depuis montpellier,Montpellier,Toulouse,1,hard,name_ambiguity,multiple name distractors
1419,je vais à grenoble voir albert et florence en partant de annecy,Annecy,Grenoble,1,hard,name_ambiguity,multiple name distractors
1420,hexam watyg,,,0,easy,garbage,random text
1421,Je doi me rendr de brest a grenoble,Brest,Grenoble,1,hard,misspelling,spelling errors
1422,je veux retrouver Clément et Lourdes a Perpignan depuis Rennes,Rennes,Perpignan,1,hard,name_ambiguity,multiple name distractors
1423,Brest Reims première classe,Brest,Reims,1,medium,no_markers,
1424,trin pariis nîmes,Paris,Nîmes,1,hard,misspelling,spelling errors
1425,Billet Villeurbanne Aix-en-Provence,Villeurbanne,Aix-en-Provence,1,medium,compound_name,
1426,Comment aller à Bordeaux,,,0,easy,incomplete_origin,missing origin
1427,aller vers lille depuis nîmes,Nîmes,Lille,1,easy,no_capitals,
1428,Nîmes Strasbourg pour demain,Nîmes,Strasbourg,1,easy,no_markers,
1429,Je voudrais partir de Dijon à Rennes lundi prochain,Dijon,Rennes,1,medium,additional_info,
1430,Quel est le trajet optimal pour Lyon Nice,Lyon,Nice,1,hard,complex_question,
1431,horloge valise igloo miroir valise guitare,,,0,easy,garbage,nonsense words
1432,de angers en direction de bordeaux,Angers,Bordeaux,1,easy,no_capitals,
1433,comman aller de bres a le havvre,Brest,Le Havre,1,hard,misspelling,spelling errors
1434,Quel est le meilleur tarif pour Aix-en-Provence Villeurbanne,Aix-en-Provence,Villeurbanne,1,hard,complex_question,
1435,Retrouver mes amis Albert et Clément à Annecy depuis Strasbourg,Strasbourg,Annecy,1,hard,name_ambiguity,multiple name distractors
1436,Départ Toulon arrivée Saint-Étienne,Toulon,Saint-Étienne,1,medium,compound_name,
1437,Quels sont les horaires de Grenoble à Rennes,Grenoble,Rennes,1,medium,standard,
1438,aller en train de lille a toulouse,Lille,Toulouse,1,easy,no_capitals,
1439,Hésitation entre Marseille et Lyon,,,0,medium,ambiguous,contradictions
1440,Je veu me rendr de Toor a limoges,Tours,Limoges,1,hard,misspelling,spelling errors
1441,retrouver Clément a Clermont-Ferrand depuis Limoges,Limoges,Clermont-Ferrand,1,hard,name_ambiguity,multiple name distractors
1442,Quelle est la météo,,,0,easy,no_intent,general_questions
1443,Un billet de Saint Étienne pour Grenoble,Saint-Étienne,Grenoble,1,medium,compound_name,compound name no hyphen
1444,un train de lyon a montpellier,Lyon,Montpellier,1,easy,no_capitals,
1445,arrivant de grenoble,,,0,easy,incomplete_dest,missing destination
1446,origine saint-étienne destination nîmes,Saint-Étienne,Nîmes,1,easy,no_capitals,
1447,Je souhaite me rendre à Marseille en partant de Aix-en-Provence,Aix-en-Provence,Marseille,1,medium,compound_name,
1448,Destination Nantes,,,0,easy,incomplete_origin,missing origin
1449,Billet Grenoble Strasbourg tôt le matin,Grenoble,Strasbourg,1,medium,additional_info,
1450,"moi, lourdes et florence voulons rejoindre perpignan depuis dijon",Dijon,Perpignan,1,hard,name_ambiguity,multiple name distractors
1451,je voudrais voyager de toulouse a lyon,Toulouse,Lyon,1,easy,no_capitals,
1452,j'ai pris le train hier,,,0,easy,no_intent,train_discussion
1453,Il y a des trains de Perpignan à Limoges,Perpignan,Limoges,1,easy,standard,
1454,Comment rejoindre Limoges depuis Perpignan,Perpignan,Limoges,1,medium,inverted_order,
1455,C'est pour un voyage de Paris à Marseille,Paris,Marseille,1,easy,standard,
1456,Mon train préféré est le TGV,,,0,easy,no_intent,train_discussion
1457,train au depart de toulon pour nice,Toulon,Nice,1,easy,no_capitals,
1458,depart de montpellier destination amiens,Montpellier,Amiens,1,easy,no_capitals,
1459,Origine Lyon,,,0,easy,incomplete_dest,missing destination
1460,À quelle heure y a-t-il des trains de Limoges à Grenoble,Limoges,Grenoble,1,medium,standard,
1461,Départ Toulon,,,0,easy,incomplete_dest,missing destination
1462,Je veux partir de Toulon à Reims vendredi soir,Toulon,Reims,1,medium,additional_info,
1463,Je veux partir de Tours vers Annecy après-demain,Tours,Annecy,1,medium,additional_info,
1464,Je voudrai partir de Annec a Marseiye,Annecy,Marseille,1,hard,misspelling,spelling errors
1465,route de villeurbanne vers tours,Villeurbanne,Tours,1,easy,no_capitals,
1466,je dois partir de saint-étienne a marseille,Saint-Étienne,Marseille,1,easy,no_capitals,
1467,Lyon ??? voyage !!! 123,,,0,easy,garbage,incoherent mix
1468,Billet Rennes Paris Lille,,,0,medium,ambiguous,too many cities
1469,au depart de reims vers montpellier,Reims,Montpellier,1,easy,no_capitals,
1470,train train train train train train train,,,0,easy,garbage,repetitions
1471,Je voyage avec Florence et Paris de Montpellier vers Bordeaux,Montpellier,Bordeaux,1,hard,name_ambiguity,multiple name distractors
1472,Je peux réserver un billet de Perpignan à Strasbourg,Perpignan,Strasbourg,1,medium,standard,
1473,Départ Aix-en-Provence arrivée Saint-Étienne,Aix-en-Provence,Saint-Étienne,1,medium,compound_name,
1474,Je souhaiterais obtenir un billet de Angers à Perpignan,Angers,Perpignan,1,easy,standard,
1475,je vais au cinéma ?,,,0,easy,no_intent,off_topic
1476,Les horaires de Strasbourg à Annecy svp,Strasbourg,Annecy,1,easy,standard,
1477,Je vais à Marseille ou Bordeaux,,,0,medium,ambiguous,contradictions
1478,ravi de vous rencontrer ?,,,0,easy,no_intent,greetings
1479,Basé à Lyon,,,0,easy,incomplete_dest,missing destination
1480,À quelle heure y a-t-il des trains de Tours à Clermont-Ferrand,Tours,Clermont-Ferrand,1,medium,standard,
1481,un biye train bordau metz,Bordeaux,Metz,1,hard,misspelling,spelling errors
1482,Toulon Paris aujourd'hui,Toulon,Paris,1,easy,no_markers,
1483,Comen se rendre de Pari a Strasbourge,Paris,Strasbourg,1,hard,misspelling,spelling errors
1484,mymezaqeb cehalibi xoxaz ryzesota tobu,,,0,easy,garbage,random text
1485,Je souhaiterais obtenir un billet de Metz à Paris,Metz,Paris,1,easy,standard,
1486,je souhaite ale de pariss a villleurbanne,Paris,Villeurbanne,1,hard,misspelling,spelling errors
1487,Me rendre à Brest au départ de Metz,Metz,Brest,1,medium,inverted_order,
1488,Y a-t-il beaucoup de monde sur Annecy Perpignan,Annecy,Perpignan,1,hard,complex_question,
1489,Quels sont les horaires de Marseille à Lille,Marseille,Lille,1,medium,standard,
1490,Je vais à Montpellier ah non plutôt Nantes,,,0,medium,ambiguous,contradictions
1491,quel est le sens de la vie,,,0,easy,no_intent,general_questions
1492,Train svp Amiens Le Havre,Amiens,Le Havre,1,easy,no_markers,
1493,Je ve aller de Le Maans ver Saint-Étiienne,Le Mans,Saint-Étienne,1,hard,misspelling,spelling errors
1494,Est-ce qu'il faut changer de train entre Grenoble et Strasbourg,Grenoble,Strasbourg,1,hard,complex_question,
1495,Quel est le moyen le plus rapide pour aller de Le Mans à Toulouse,Le Mans,Toulouse,1,hard,complex_question,
1496,avec Lourdes et Rémy on part de Marseille vers Metz,Marseille,Metz,1,hard,name_ambiguity,multiple name distractors
1497,Un billet Lille Nantes pour 2 adultes,Lille,Nantes,1,medium,additional_info,
1498,Je dois aller de Rennes à Saint-Étienne,Rennes,Saint-Étienne,1,medium,compound_name,
1499,j'adore danser ?,,,0,easy,no_intent,off_topic
1500,Je souhaite me rendre à Lille,,,0,easy,incomplete_origin,missing origin
1501,Je vais de Nantes à Toulouse à Lille,,,0,medium,ambiguous,too many cities
1502,je souhet me rendre a marseile depuis bres,Brest,Marseille,1,hard,misspelling,spelling errors
1503,Y a-t-il des services à bord pour Nantes Metz,Nantes,Metz,1,hard,complex_question,
1504,Toulon Rennes voyager,Toulon,Rennes,1,easy,no_markers,
1505,Je veux aller ?,,,0,easy,incomplete_grammar,grammatically incomplete
1506,De Toulouse à Lille ou peut-être Nantes,,,0,medium,ambiguous,contradictions
1507,C'est combien pour aller de Nîmes à Lille,Nîmes,Lille,1,medium,standard,
1508,Je veux aller à Paris,,,0,easy,incomplete_origin,missing origin
1509,traje en trin de marseiye a tolouse,Marseille,Toulouse,1,hard,misspelling,spelling errors
1510,je dois rejoindre florence et rémy a tours depuis nice,Nice,Tours,1,hard,name_ambiguity,multiple name distractors
1511,Quelle heure est-il !,,,0,easy,no_intent,general_questions
1512,je veu allé de clermont-ferran a metz,Clermont-Ferrand,Metz,1,hard,misspelling,spelling errors
1513,Aller en train de Strasbourg à Perpignan,Strasbourg,Perpignan,1,easy,standard,
1514,Je veu me rendr de Amien a Metz,Amiens,Metz,1,hard,misspelling,spelling errors
1515,Localisé à Grenoble,,,0,easy,incomplete_dest,missing destination
1516,Comment aller de Marseille à Montpellier à Bordeaux,,,0,medium,ambiguous,too many cities
1517,De Lyon à Nantes puis Marseille,,,0,medium,ambiguous,too many cities
1518,dunat qofik kupaguwyri,,,0,easy,garbage,random text
1519,Un ticket de Lyon à Metz,Lyon,Metz,1,easy,standard,
1520,Soit Rennes soit Toulouse,,,0,medium,ambiguous,contradictions
1521,Paris et moi voulons aller de Paris à Villeurbanne,Paris,Villeurbanne,1,hard,name_ambiguity,multiple name distractors
1522,Combien coûte Toulon Nantes en première classe,Toulon,Nantes,1,medium,additional_info,
1523,La SNCF est une belle entreprise,,,0,easy,no_intent,train_discussion
1524,Reims Bordeaux pour affaires,Reims,Bordeaux,1,medium,no_markers,
1525,un bilet pour bord villeurbanne,Bordeaux,Villeurbanne,1,hard,misspelling,spelling errors
1526,Il existe des trains de Limoges à Toulon,Limoges,Toulon,1,medium,standard,
1527,un train de marseille a grenoble,Marseille,Grenoble,1,easy,no_capitals,
1528,Billet Montpellier Paris Rennes,,,0,medium,ambiguous,too many cities
1529,Avez-vous des enfants !,,,0,easy,no_intent,general_questions
1530,je cherche un train de lille a aix-en-provence,Lille,Aix-en-Provence,1,easy,no_capitals,
1531,**!! **!! @@##,,,0,easy,garbage,special characters
1532,Clément et Rémy m'attendent à Annecy je pars de Le Mans,Le Mans,Annecy,1,hard,name_ambiguity,multiple name distractors
1533,partir a annecy de angers,Angers,Annecy,1,easy,no_capitals,
1534,Aix-en-Provence Metz maintenant,Aix-en-Provence,Metz,1,easy,no_markers,
1535,junos qejepipeno lume hex,,,0,easy,garbage,random text
1536,je voudré un billet de rennes a angers,Rennes,Angers,1,hard,misspelling,spelling errors
1537,Trajet Paris Bourg en Bresse,Paris,Bourg-en-Bresse,1,medium,compound_name,compound name no hyphen
1538,un biye de lyhon a nîmmes,Lyon,Nîmes,1,hard,misspelling,spelling errors
1539,Destination Paris correction Bordeaux,,,0,medium,ambiguous,conflicting information
1540,Je veux aller de La Roche sur Yon vers Rennes,La Roche-sur-Yon,Rennes,1,medium,compound_name,compound name no hyphen
1541,pouvez-vous me donner les horaires de saint-étienne a paris,Saint-Étienne,Paris,1,easy,no_capitals,
1542,"moi, lourdes et albert voulons rejoindre toulon depuis perpignan",Perpignan,Toulon,1,hard,name_ambiguity,multiple name distractors
1543,Besoin d'un billet de Nîmes à Angers,Nîmes,Angers,1,easy,standard,
1544,Voyage depuis Annecy vers Clermont-Ferrand,Annecy,Clermont-Ferrand,1,easy,standard,
1545,coment aller de villeurbanne a marceille,Villeurbanne,Marseille,1,hard,misspelling,spelling errors
1546,!!! ^^&& ...,,,0,easy,garbage,special characters
1547,transport de le mans a lille,Le Mans,Lille,1,easy,no_capitals,
1548,Toulouse Dijon merci,Toulouse,Dijon,1,easy,no_markers,
1549,Réservation de Strasbourg à Saint-Étienne,Strasbourg,Saint-Étienne,1,medium,compound_name,
1550,je ve me rendre de perpignan a paris,Perpignan,Paris,1,hard,misspelling,spelling errors
1551,Train de Rennes à Aix-les-Bains,Rennes,Aix-les-Bains,1,medium,compound_name,
1552,Trajet vers Angers ?,,,0,easy,incomplete_origin,missing origin
1553,un trin de dijoon a toulo,Dijon,Toulon,1,hard,misspelling,spelling errors
1554,Me rendre à Le Mans au départ de Villeurbanne,Villeurbanne,Le Mans,1,medium,inverted_order,
1555,je veux aller de amiens a strasbourg,Amiens,Strasbourg,1,easy,no_capitals,
1556,dyqidik kocito kusu podyqeduh,,,0,easy,garbage,random text
1557,J'aimerais visiter Marseille,,,0,easy,incomplete_origin,missing origin
1558,Rennes Le Mans aller,Rennes,Le Mans,1,easy,no_markers,
1559,place dans le train de grenoble a marseille,Grenoble,Marseille,1,easy,no_capitals,
1560,!!! ^^&& --- ...,,,0,easy,garbage,special characters
1561,Vous avez les horaires de Angers à Toulouse,Angers,Toulouse,1,medium,standard,
1562,Localisé à Bordeaux,,,0,easy,incomplete_dest,missing destination
1563,framboise requin vague,,,0,easy,garbage,nonsense words
1564,Rennes Perpignan ce matin,Rennes,Perpignan,1,easy,no_markers,
1565,un bilet trin paris niice,Paris,Nice,1,hard,misspelling,spelling errors
1566,De Nice vers Nice,,,0,medium,ambiguous,origin equals destination
1567,Comment aler a Greenoble depuis toulon,Toulon,Grenoble,1,hard,misspelling,spelling errors
1568,Billet Perpignan Dijon,Perpignan,Dijon,1,easy,no_markers,
1569,Me rendre à Le Mans au départ de Nîmes,Nîmes,Le Mans,1,medium,inverted_order,
1570,Il me faut un billet de Lyon à Brest,Lyon,Brest,1,easy,standard,
1571,Je souhaite me rendre de aix-en-provence a clermont-ferrand,Aix-en-Provence,Clermont-Ferrand,1,hard,misspelling,spelling errors
1572,À partir de Le Havre,,,0,easy,incomplete_dest,missing destination
1573,me rendre a le mans de nice,Nice,Le Mans,1,easy,no_capitals,
1574,Voyage avec Albert et Lourdes de Aix-en-Provence à Lille,Aix-en-Provence,Lille,1,hard,name_ambiguity,multiple name distractors
1575,Faut-il réserver à l'avance pour Limoges Lyon,Limoges,Lyon,1,hard,complex_question,
1576,Je vais de Toulouse à Marseille à Paris,,,0,medium,ambiguous,too many cities
1577,Aix-en-Provence Perpignan bientôt,Aix-en-Provence,Perpignan,1,easy,no_markers,
1578,bonjour ?,,,0,easy,no_intent,greetings
1579,Comment aller de Marseille à Rennes à Nantes,,,0,medium,ambiguous,too many cities
1580,Réservation de Le Havre à Aix-en-Provence,Le Havre,Aix-en-Provence,1,medium,compound_name,
1581,Mon but est Brest depuis Saint-Étienne,Saint-Étienne,Brest,1,medium,inverted_order,
1582,Je veux aller de Amiens à Nîmes demain matin,Amiens,Nîmes,1,medium,additional_info,
1583,Je voudré partir de Lionne a limoges,Lyon,Limoges,1,hard,misspelling,spelling errors
1584,Pour voyager de Brest à Strasbourg,Brest,Strasbourg,1,easy,standard,
1585,vague valise parapluie jardin vague ordinateur,,,0,easy,garbage,nonsense words
1586,Je souhaite me rendre de Metz a Nante,Metz,Nantes,1,hard,misspelling,spelling errors
1587,un tiket lyo strasboure,Lyon,Strasbourg,1,hard,misspelling,spelling errors
1588,ordinateur guitare fenêtre kayak nuage lampe nuage,,,0,easy,garbage,nonsense words
1589,Se rendre à Annecy depuis Reims,Reims,Annecy,1,medium,inverted_order,
1590,"avec Clément, Rémy et Florence on va de Montpellier a Bordeaux",Montpellier,Bordeaux,1,hard,name_ambiguity,multiple name distractors
1591,Billet Limoges Amiens,Limoges,Amiens,1,easy,no_markers,
1592,je pars avec Paris et Rémy de Bordeaux vers Grenoble,Bordeaux,Grenoble,1,hard,name_ambiguity,multiple name distractors
1593,Billet Bordeaux Rennes Lyon,,,0,medium,ambiguous,too many cities
1594,^^&& @@@ billet 456 Paris,,,0,easy,garbage,incoherent mix
1595,je ve prendr le train de rennes a nîmmes,Rennes,Nîmes,1,hard,misspelling,spelling errors
1596,Direction Metz en partant de Marseille,Marseille,Metz,1,medium,inverted_order,
1597,je doi me rendr de lyon a toor,Lyon,Tours,1,hard,misspelling,spelling errors
1598,un aller de nantes a tours merci,Nantes,Tours,1,easy,no_capitals,
1599,Clermont-Ferrand Nîmes pour les vacances,Clermont-Ferrand,Nîmes,1,medium,no_markers,
1600,À partir de Bordeaux,,,0,easy,incomplete_dest,missing destination
1601,Marseille Grenoble merci beaucoup,Marseille,Grenoble,1,easy,no_markers,
1602,Réservation de Bourg-en-Bresse à Bordeaux,Bourg-en-Bresse,Bordeaux,1,medium,compound_name,
1603,loxo vonevyw kysafa jikifuv raxowifegy,,,0,easy,garbage,random text
1604,Lyon Tours simple,Lyon,Tours,1,easy,no_markers,
1605,Un trin de Le  Mans a villeurbanne,Le Mans,Villeurbanne,1,hard,misspelling,spelling errors
1606,rejoindre clément et rémy à dijon depuis strasbourg,Strasbourg,Dijon,1,hard,name_ambiguity,multiple name distractors
1607,aller en train de montpellier a angers,Montpellier,Angers,1,easy,no_capitals,
1608,woqotuj mypa mumeci vebidyxal wecy,,,0,easy,garbage,random text
1609,je veu allé de marceille a dijon,Marseille,Dijon,1,hard,misspelling,spelling errors
1610,ordinateur igloo baleine vague,,,0,easy,garbage,nonsense words
1611,"avec Florence, Paris et Rémy on va de Grenoble a Toulouse",Grenoble,Toulouse,1,hard,name_ambiguity,multiple name distractors
1612,Itinéraire de Le Mans à Saint Étienne,Le Mans,Saint-Étienne,1,medium,compound_name,compound name no hyphen
1613,je voudré aller de grenobl a anneccy,Grenoble,Annecy,1,hard,misspelling,spelling errors
1614,aller simple de annecy vers grenoble,Annecy,Grenoble,1,easy,no_capitals,
1615,Faut-il réserver à l'avance pour Clermont-Ferrand Toulouse,Clermont-Ferrand,Toulouse,1,hard,complex_question,
1616,Direction Toulon,,,0,easy,incomplete_origin,missing origin
1617,avec Florence et Paris on part de Dijon vers Villeurbanne,Dijon,Villeurbanne,1,hard,name_ambiguity,multiple name distractors
1618,"Rémy, Lourdes et moi partons de Aix-en-Provence pour Nantes",Aix-en-Provence,Nantes,1,hard,name_ambiguity,multiple name distractors
1619,Il me faut un billet de Clermont-Ferrand à Aix-en-Provence,Clermont-Ferrand,Aix-en-Provence,1,easy,standard,
1620,Trajet jusqu'à Tours depuis Saint-Étienne,Saint-Étienne,Tours,1,medium,inverted_order,
1621,aller de toulouse a lille,Toulouse,Lille,1,easy,no_capitals,
1622,Partir vers Nîmes au départ de Clermont-Ferrand,Clermont-Ferrand,Nîmes,1,medium,inverted_order,
1623,Au départ de Angers vers Brest,Angers,Brest,1,easy,standard,
1624,Un biyet Aiix-en-Provence Saintt-Étienne,Aix-en-Provence,Saint-Étienne,1,hard,misspelling,spelling errors
1625,Quel est le tarif de Amiens à Reims,Amiens,Reims,1,medium,standard,
1626,Je quitte Dijon ?,,,0,easy,incomplete_dest,missing destination
1627,départ nantes,,,0,easy,incomplete_dest,missing destination
1628,"Paris, Rémy et moi partons de Lille pour Amiens",Lille,Amiens,1,hard,name_ambiguity,multiple name distractors
1629,lampe parapluie fenêtre miroir papillon papillon cactus,,,0,easy,garbage,nonsense words
1630,je ne sais pas,,,0,easy,no_intent,random_statements
1631,Il me faut un billet de Brest à Strasbourg,Brest,Strasbourg,1,easy,standard,
1632,Trajet Montpellier Metz,Montpellier,Metz,1,easy,no_markers,
1633,Grenoble Le Havre pour les vacances,Grenoble,Le Havre,1,medium,no_markers,
1634,Perpignan Tours bientôt,Perpignan,Tours,1,easy,no_markers,
1635,Partir à Brest de Bordeaux,Bordeaux,Brest,1,easy,standard,
1636,je doi aller de villeuurbanne a perpigna,Villeurbanne,Perpignan,1,hard,misspelling,spelling errors
1637,Tours Angers voyager,Tours,Angers,1,easy,no_markers,
1638,Je voudrais partir de Clermont-Ferrand à Strasbourg lundi prochain,Clermont-Ferrand,Strasbourg,1,medium,additional_info,
1639,Je vais à Rennes ou Marseille,,,0,medium,ambiguous,contradictions
1640,Je veux partir de Saint-Étienne vers Lyon après-demain,Saint-Étienne,Lyon,1,medium,additional_info,
1641,Les trains français sont confortables !,,,0,easy,no_intent,train_discussion
1642,Destination finale Rennes départ Marseille,Marseille,Rennes,1,medium,inverted_order,
1643,Quel est le prochain train de Brest à Le Mans,Brest,Le Mans,1,medium,standard,
1644,Comen partir de lille a rennes,Lille,Rennes,1,hard,misspelling,spelling errors
1645,Je souhet me rendre a Pari depuis bordeaux,Bordeaux,Paris,1,hard,misspelling,spelling errors
1646,Ticket Strasbourg Grenoble,Strasbourg,Grenoble,1,easy,no_markers,
1647,Je ne sais pas si Toulouse ou Marseille,,,0,medium,ambiguous,contradictions
1648,Origine Toulouse ?,,,0,easy,incomplete_dest,missing destination
1649,"Rémy, Paris et moi partons de Toulon pour Metz",Toulon,Metz,1,hard,name_ambiguity,multiple name distractors
1650,new puq,,,0,easy,garbage,random text
1651,je voudré partir de lyhon a villeurbanne,Lyon,Villeurbanne,1,hard,misspelling,spelling errors
1652,avec mon ami rémy je vais de nantes à limoges,Nantes,Limoges,1,hard,name_ambiguity,multiple name distractors
1653,Je voudrais aller de Nantes à Lille via Nice et Marseille,,,0,medium,ambiguous,too many cities
1654,Quand puis-je partir de Reims vers Strasbourg,Reims,Strasbourg,1,medium,standard,
1655,Transport de Bourg-en-Bresse à Dijon,Bourg-en-Bresse,Dijon,1,medium,compound_name,
1656,partir de dijon direction bordeaux,Dijon,Bordeaux,1,easy,no_capitals,
1657,Un biye de trin de Aix-en-Provenc a Amien,Aix-en-Provence,Amiens,1,hard,misspelling,spelling errors
1658,Aller de Dijon à Metz,Dijon,Metz,1,easy,standard,
1659,Je voudrai ale de aix-en-provence a bordeaux,Aix-en-Provence,Bordeaux,1,hard,misspelling,spelling errors
1660,Perpignan Annecy ce week-end,Perpignan,Annecy,1,medium,no_markers,
1661,Marseille Grenoble deuxième classe,Marseille,Grenoble,1,medium,no_markers,
1662,Je ve partir de Clermont-Ferrrand a Grenobl,Clermont-Ferrand,Grenoble,1,hard,misspelling,spelling errors
1663,je ve prendr le train de le havrre a perpignan,Le Havre,Perpignan,1,hard,misspelling,spelling errors
1664,Pour me déplacer à Le Havre depuis Limoges,Limoges,Le Havre,1,medium,inverted_order,
1665,Au départ de Toulon ?,,,0,easy,incomplete_dest,missing destination
1666,comant aller de amien ver limoges,Amiens,Limoges,1,hard,misspelling,spelling errors
1667,Lille Rennes Nantes Paris,,,0,medium,ambiguous,too many cities
1668,J'ai besoin d'aller de Metz à Aix-en-Provence,Metz,Aix-en-Provence,1,easy,standard,
1669,un biye pour nice lilles,Nice,Lille,1,hard,misspelling,spelling errors
1670,Un billet de Brest pour Châlons-en-Champagne,Brest,Châlons-en-Champagne,1,medium,compound_name,
1671,comen me rendre de toulo a marseile,Toulon,Marseille,1,hard,misspelling,spelling errors
1672,Trajet Amiens Boulogne sur Mer,Amiens,Boulogne-sur-Mer,1,medium,compound_name,compound name no hyphen
1673,qivenicuz habaziwig sira xeliciwo,,,0,easy,garbage,random text
1674,Montpellier Clermont-Ferrand pour demain,Montpellier,Clermont-Ferrand,1,easy,no_markers,
1675,^^&& !!!,,,0,easy,garbage,special characters
1676,depart strasbourg arrivee marseille,Strasbourg,Marseille,1,easy,no_capitals,
1677,Un aller-retour Limoges Grenoble pour la semaine prochaine,Limoges,Grenoble,1,medium,additional_info,
1678,Comment aller à Aix-en-Provence depuis Lille,Lille,Aix-en-Provence,1,medium,compound_name,
1679,"Clément, Albert et Paris veulent aller de Toulon a Rennes",Toulon,Rennes,1,hard,name_ambiguity,multiple name distractors
1680,Bilet de trein de Bordeaus a Lyl,Bordeaux,Lille,1,hard,misspelling,spelling errors
1681,"Avec mes amis Florence et Albert, je voudrais aller de Angers à Nîmes",Angers,Nîmes,1,hard,name_ambiguity,multiple name distractors
1682,Quel est le train le plus confortable de Lyon à Saint-Étienne,Lyon,Saint-Étienne,1,hard,complex_question,
1683,Je pars de Dijon,,,0,easy,incomplete_dest,missing destination
1684,je doi partir de perpignan ver clermontt-ferrand,Perpignan,Clermont-Ferrand,1,hard,misspelling,spelling errors
1685,Nantes Strasbourg samedi,Nantes,Strasbourg,1,medium,no_markers,
1686,456 !!! Lyon @@##,,,0,easy,garbage,incoherent mix
1687,pour angers,,,0,easy,incomplete_origin,missing origin
1688,Aller à Amiens en quittant Nantes,Nantes,Amiens,1,medium,inverted_order,
1689,Billet Bordeaux Bordeaux,,,0,medium,ambiguous,origin equals destination
1690,jan vowolaj panifir,,,0,easy,garbage,random text
1691,Transport de Angers à Nîmes,Angers,Nîmes,1,easy,standard,
1692,Peut-être Nice ou bien Lyon,,,0,medium,ambiguous,contradictions
1693,je suis actuellement à toulouse,,,0,easy,incomplete_dest,missing destination
1694,avec mon ami Clément je vais de Toulouse a Nîmes,Toulouse,Nîmes,1,hard,name_ambiguity,multiple name distractors
1695,Il pleut dehors !,,,0,easy,no_intent,off_topic
1696,Je veux aller de Aix-en-Provence à Metz demain matin,Aix-en-Provence,Metz,1,medium,additional_info,
1697,Je voudrai ale de Toullon a Nantte,Toulon,Nantes,1,hard,misspelling,spelling errors
1698,je veu me rendr a annec de pariss,Paris,Annecy,1,hard,misspelling,spelling errors
1699,le train de nîmes a villeurbanne,Nîmes,Villeurbanne,1,easy,no_capitals,
1700,Metz Rennes tarif réduit,Metz,Rennes,1,medium,no_markers,
1701,Bilet train Le Havr tours,Le Havre,Tours,1,hard,misspelling,spelling errors
