sentenceID,sentence,origin,destination,is_valid,difficulty,category,notes
3454,comment aller à strasbourg,,,0,easy,incomplete_origin,missing origin
3455,Quel est l'horaire des trains au départ de Rennes pour Aix-en-Provence,Rennes,Aix-en-Provence,1,medium,standard,
3456,voyage voyage voyage voyage voyage voyage voyage voyage,,,0,easy,garbage,repetitions
3457,je veux réserver,,,0,easy,incomplete_grammar,grammatically incomplete
3458,"lourdes, clément et moi voulons aller de nîmes à paris",Nîmes,Paris,1,hard,name_ambiguity,"Lourdes/Clément=prénoms, lowercase"
3459,Quiero ir a Madrid,,,0,easy,garbage,foreign language
3460,Y a-t-il des trains directs entre Dijon et Rennes,Dijon,Rennes,1,medium,complex_question,
3461,Je me rends à Lyon en provenance de Toulon,Toulon,Lyon,1,medium,inverted_order,
3462,Comment aller à Rennes,,,0,easy,incomplete_origin,missing origin
3463,Comment aller a Aix-en-Provenc depuis Lille,Lille,Aix-en-Provence,1,hard,misspelling,spelling errors
3464,C'est difficile !,,,0,easy,no_intent,random_statements
3465,Pouvez-vous me donner les horaires de Rennes à Lyon,Rennes,Lyon,1,easy,standard,
3466,un train de angers a clermont-ferrand,Angers,Clermont-Ferrand,1,medium,no_capitals,"lowercase, no accents"
3467,"Paris, Rémy et moi voulons aller de Villeurbanne à Paris",Villeurbanne,Paris,1,hard,name_ambiguity,Paris/Rémy=prénoms
3468,Je dois rejoindre Albert à Paris depuis Strasbourg,Strasbourg,Paris,1,medium,name_ambiguity,Albert=prénom
3469,y a-t-il un train,,,0,easy,incomplete_grammar,grammatically incomplete
3470,Quand part le prochain train de Strasbourg vers Villeurbanne,Strasbourg,Villeurbanne,1,medium,standard,
3471,le train de nuit est pratique,,,0,easy,no_intent,train_discussion
3472,je voyage avec florence et clément de toulouse vers tours,Toulouse,Tours,1,hard,name_ambiguity,"Florence/Clément=prénoms, lowercase"
3473,Pouvez-vous me réserver une place de Lille à Toulouse,Lille,Toulouse,1,medium,standard,
3474,Je veux aller de Marseille à Lyon,Marseille,Lyon,1,easy,standard,
3475,trajet amien dijon,Amiens,Dijon,1,hard,misspelling,spelling errors
3476,Deux billets de Limoges à Grenoble s'il vous plaît,Limoges,Grenoble,1,medium,additional_info,with time/passenger info
3477,Pour aller à Tours depuis Perpignan,Perpignan,Tours,1,medium,inverted_order,
3478,mon départ est à paris,,,0,easy,incomplete_dest,missing destination
3479,un billet bordeaux nîmmes,Bordeaux,Nîmes,1,hard,misspelling,spelling errors
3480,Quand part le prochain train de Le Havre vers Aix-en-Provence,Le Havre,Aix-en-Provence,1,medium,standard,
3481,je ne sais pas,,,0,easy,no_intent,random_statements
3482,Y a-t-il un train de Paris vers Reims,Paris,Reims,1,easy,standard,
3483,je veux aller,,,0,easy,incomplete_grammar,grammatically incomplete
3484,"avec mes amis clément et florence, je voudrais aller de montpellier à le mans",Montpellier,Le Mans,1,hard,name_ambiguity,"Clément/Florence=prénoms, lowercase"
3485,trajet aix-en-pprovence toulon,Aix-en-Provence,Toulon,1,hard,misspelling,spelling errors
3486,c'est compliqué ?,,,0,easy,no_intent,random_statements
3487,Je cherche un train de Brest à Montpellier,Brest,Montpellier,1,easy,standard,
3488,Je vais à Lyon,,,0,easy,incomplete_origin,missing origin
3489,Montpellier Aix-en-Provence s'il vous plaît,Montpellier,Aix-en-Provence,1,medium,no_markers,
3490,Billet Toulouse Montpellier,Toulouse,Montpellier,1,medium,no_markers,
3491,Je ne sais pas si Nantes ou Lyon,,,0,medium,ambiguous,contradictions
3492,De Rennes à Marseille puis Toulouse,,,0,medium,ambiguous,too many cities
3493,Quel est le prix d'un aller simple de Perpignan à Lille,Perpignan,Lille,1,medium,additional_info,with time/passenger info
3494,Train Grenoble Clermont-Ferrand,Grenoble,Clermont-Ferrand,1,easy,no_markers,
3495,Train de Salon-de-Provence à Dijon,Salon-de-Provence,Dijon,1,medium,compound_name,compound name
3496,Un aller simple de Limoges à Toulouse,Limoges,Toulouse,1,easy,standard,
3497,je pars pour angers,,,0,easy,incomplete_origin,missing origin
3498,Comment aller de Le Mans à Toulouse,Le Mans,Toulouse,1,easy,standard,
3499,un billet amiiens clermont-ferrand,Amiens,Clermont-Ferrand,1,hard,misspelling,spelling errors
3500,Je pars de Bordeaux enfin non de Montpellier,,,0,medium,ambiguous,conflicting information
3501,Départ Nantes arrivée Amiens,Nantes,Amiens,1,easy,standard,
3502,Départ Limoges arrivée Montpellier,Limoges,Montpellier,1,easy,standard,
3503,il y avait du monde dans le train ?,,,0,easy,no_intent,train_discussion
3504,je souhaite me rendre a saint-étienne depuis villeurbanne,Villeurbanne,Saint-Étienne,1,medium,no_capitals,"lowercase, no accents"
3505,au départ de nice,,,0,easy,incomplete_dest,missing destination
3506,Y a-t-il des trains directs de Nantes à Perpignan,Nantes,Perpignan,1,medium,standard,
3507,Un billet Lille Grenoble pour 2 adultes,Lille,Grenoble,1,medium,additional_info,with time/passenger info
3508,Billet Lyon Nice Nantes,,,0,medium,ambiguous,too many cities
3509,Les rails de train sont fascinants !,,,0,easy,no_intent,train_discussion
3510,Je veux aller à Le Mans en partant de Amiens,Amiens,Le Mans,1,medium,inverted_order,
3511,gare gare gare gare,,,0,easy,garbage,repetitions
3512,Les trains français sont confortables,,,0,easy,no_intent,train_discussion
3513,De Montpellier vers Montpellier,,,0,medium,ambiguous,origin equals destination
3514,Route pour Lille,,,0,easy,incomplete_origin,missing origin
3515,Trajet de Strasbourg vers Villeurbanne,Strasbourg,Villeurbanne,1,easy,standard,
3516,Y a-t-il un train de Saint-Étienne vers Lyon,Saint-Étienne,Lyon,1,easy,standard,
3517,un billet villeurbanne montpellier s'il vous plait,Villeurbanne,Montpellier,1,medium,no_capitals,"lowercase, no accents"
3518,J'aime le chocolat ?,,,0,easy,no_intent,off_topic
3519,Lyon voyage !!!,,,0,easy,garbage,incoherent mix
3520,à demain ?,,,0,easy,no_intent,greetings
3521,Comment aller à Villeurbanne depuis Bourg en Bresse,Bourg-en-Bresse,Villeurbanne,1,medium,compound_name,compound name no hyphen
3522,Je veux aller de Nantes à Grenoble,Nantes,Grenoble,1,easy,standard,
3523,Je souhaite me rendre à Limoges depuis Angers,Angers,Limoges,1,easy,standard,
3524,Je vais à Grenoble voir mon ami Lourdes en partant de Toulouse,Toulouse,Grenoble,1,medium,name_ambiguity,Lourdes=prénom
3525,qojane bezagirun,,,0,easy,garbage,random text
3526,Je cherche un train,,,0,easy,incomplete_grammar,grammatically incomplete
3527,Y a-t-il un train de Marseille vers Limoges,Marseille,Limoges,1,easy,standard,
3528,Je souhaite me rendre à Amiens depuis Strasbourg,Strasbourg,Amiens,1,easy,standard,
3529,Je veux aller à Toulouse en partant de Toulon,Toulon,Toulouse,1,medium,inverted_order,
3530,Je veux aller à Saint-Étienne en partant de Villeurbanne,Villeurbanne,Saint-Étienne,1,medium,inverted_order,
3531,Comment aller à Perpignan depuis Salon-de-Provence,Salon-de-Provence,Perpignan,1,medium,compound_name,compound name
3532,je veux aller de aix-en-provence a toulon,Aix-en-Provence,Toulon,1,medium,no_capitals,"lowercase, no accents"
3533,De Aix en Provence vers Villeurbanne,Aix-en-Provence,Villeurbanne,1,medium,compound_name,compound name no hyphen
3534,Je voudrais aller de Nantes à Bordeaux via Rennes et Marseille,,,0,medium,ambiguous,too many cities
3535,Je veux aller à Montpellier non à Toulouse,,,0,medium,ambiguous,contradictions
3536,Quel est le temps de trajet de Grenoble à Perpignan,Grenoble,Perpignan,1,medium,standard,
3537,Pour aller à Marseille depuis Nantes,Nantes,Marseille,1,medium,inverted_order,
3538,Réservation Rennes Angers,Rennes,Angers,1,medium,no_markers,
3539,peut-être,,,0,easy,no_intent,random_statements
3540,"avec mes amis rémy et florence, je voudrais aller de grenoble à toulouse",Grenoble,Toulouse,1,hard,name_ambiguity,"Rémy/Florence=prénoms, lowercase"
3541,"Paris, Florence et moi voulons aller de Angers à Paris",Angers,Paris,1,hard,name_ambiguity,Paris/Florence=prénoms
3542,À Le Mans en partance de Limoges,Limoges,Le Mans,1,medium,inverted_order,
3543,trajet amiens lille,Amiens,Lille,1,medium,no_capitals,"lowercase, no accents"
3544,Mon ami Lourdes m'attend à Marseille je pars de Nîmes,Nîmes,Marseille,1,medium,name_ambiguity,Lourdes=prénom
3545,Billet Bordeaux Marseille,Bordeaux,Marseille,1,medium,no_markers,
3546,Je dois rejoindre Rémy à Nantes depuis Nice,Nice,Nantes,1,medium,name_ambiguity,Rémy=prénom
3547,ruk cojyga nyqevig,,,0,easy,garbage,random text
3548,Vers Tours au départ de Paris,Paris,Tours,1,medium,inverted_order,
3549,Saint-Étienne Perpignan ce soir,Saint-Étienne,Perpignan,1,medium,no_markers,
3550,Je veux aller de Angers à Aix les Bains,Angers,Aix-les-Bains,1,medium,compound_name,compound name no hyphen
3551,je suis perdu,,,0,easy,no_intent,random_statements
3552,Pouvez-vous me donner les horaires de Toulouse à Aix-en-Provence,Toulouse,Aix-en-Provence,1,easy,standard,
3553,jonal sozobav jywe gokodivuw,,,0,easy,garbage,random text
3554,De Villeurbanne vers Bourg-en-Bresse,Villeurbanne,Bourg-en-Bresse,1,medium,compound_name,compound name
3555,... $$%% @@## ... @@##,,,0,easy,garbage,special characters
3556,Comment se rendre à Paris si on part de Lyon,Lyon,Paris,1,medium,inverted_order,
3557,j'ai raté mon train ?,,,0,easy,no_intent,train_discussion
3558,Je suis à Grenoble,,,0,easy,incomplete_dest,missing destination
3559,Un aller-retour Grenoble Montpellier pour la semaine prochaine,Grenoble,Montpellier,1,medium,additional_info,with time/passenger info
3560,je souhaite me rendre a marseille depuis perpignan,Perpignan,Marseille,1,medium,no_capitals,"lowercase, no accents"
3561,Comment aller à Lille depuis Salon-de-Provence,Salon-de-Provence,Lille,1,medium,compound_name,compound name
3562,trajet clermont-ferrand grenoble,Clermont-Ferrand,Grenoble,1,medium,no_capitals,"lowercase, no accents"
3563,Bordeaux Metz ce soir,Bordeaux,Metz,1,medium,no_markers,
3564,Un billet Limoges Villeurbanne pour ce soir,Limoges,Villeurbanne,1,medium,additional_info,with time/passenger info
3565,Je veux aller à Lyon en partant de Nîmes,Nîmes,Lyon,1,medium,inverted_order,
3566,comment aller a lyon depuis aix-en-provence,Aix-en-Provence,Lyon,1,medium,no_capitals,"lowercase, no accents"
3567,je voudrais un billet de nantes a brest,Nantes,Brest,1,medium,no_capitals,"lowercase, no accents"
3568,trajet aix-en-provence angers,Aix-en-Provence,Angers,1,medium,no_capitals,"lowercase, no accents"
3569,retrouver lourdes à dijon en partant de lyon,Lyon,Dijon,1,hard,name_ambiguity,"Lourdes=prénom, lowercase"
3570,comment aller a nantes depuis nîme,Nîmes,Nantes,1,hard,misspelling,spelling errors
3571,Un aller simple de Clermont-Ferrand à Aix-en-Provence,Clermont-Ferrand,Aix-en-Provence,1,easy,standard,
3572,Nantes Lille Lyon Rennes,,,0,medium,ambiguous,too many cities
3573,De La Roche-sur-Yon vers Nantes,La Roche-sur-Yon,Nantes,1,medium,compound_name,compound name
3574,Hésitation entre Rennes et Toulouse,,,0,medium,ambiguous,contradictions
3575,Quand part le prochain train de Bordeaux vers Strasbourg,Bordeaux,Strasbourg,1,medium,standard,
3576,Un billet Tours Perpignan pour 2 adultes,Tours,Perpignan,1,medium,additional_info,with time/passenger info
3577,Avec mon ami Rémy je voudrais aller de Le Mans à Florence,Le Mans,Florence,1,medium,name_ambiguity,Rémy=prénom
3578,Je vais de Bordeaux à Toulouse à Nice,,,0,medium,ambiguous,too many cities
3579,Pour aller à Clermont-Ferrand depuis Nîmes,Nîmes,Clermont-Ferrand,1,medium,inverted_order,
3580,À Bordeaux en partance de Le Mans,Le Mans,Bordeaux,1,medium,inverted_order,
3581,retrouver lourdes à lyon en partant de perpignan,Perpignan,Lyon,1,hard,name_ambiguity,"Lourdes=prénom, lowercase"
3582,de toulon vers reims,Toulon,Reims,1,medium,no_capitals,"lowercase, no accents"
3583,Quand part le prochain train de Grenoble vers Nice,Grenoble,Nice,1,medium,standard,
3584,À Nantes en partance de Perpignan,Perpignan,Nantes,1,medium,inverted_order,
3585,Je veux aller à Paris,,,0,easy,incomplete_origin,missing origin
3586,Billet Nîmes Le Havre,Nîmes,Le Havre,1,medium,no_markers,
3587,Je voyage avec Florence et Paris de Strasbourg vers Florence,Strasbourg,Florence,1,hard,name_ambiguity,Florence/Paris=prénoms
3588,je veux aller de lyon a le mans,Lyon,Le Mans,1,medium,no_capitals,"lowercase, no accents"
3589,"avec mes amis albert et florence, je voudrais aller de aix-en-provence à nîmes",Aix-en-Provence,Nîmes,1,hard,name_ambiguity,"Albert/Florence=prénoms, lowercase"
3590,Un train de Lyon pour Paris,Lyon,Paris,1,easy,standard,
3591,je souhaite me rendre à rennes ?,,,0,easy,incomplete_origin,missing origin
3592,Train Paris Angers,Paris,Angers,1,easy,no_markers,
3593,Je veux aller de Dijon à La Roche-sur-Yon,Dijon,La Roche-sur-Yon,1,medium,compound_name,compound name
3594,je dois aller de montpellier a toulouse,Montpellier,Toulouse,1,medium,no_capitals,"lowercase, no accents"
3595,Je vais à Annecy voir mon ami Lourdes en partant de Perpignan,Perpignan,Annecy,1,medium,name_ambiguity,Lourdes=prénom
3596,en partant de dijon,,,0,easy,incomplete_dest,missing destination
3597,Quand part le prochain train de Le Havre vers Toulon,Le Havre,Toulon,1,medium,standard,
3598,Tours Marseille ce soir,Tours,Marseille,1,medium,no_markers,
3599,commen aler de nice a le maans,Nice,Le Mans,1,hard,misspelling,spelling errors
3600,Je veux aller de Aix en Provence à Aix en Provence,Aix-en-Provence,Aix-en-Provence,1,medium,compound_name,compound name no hyphen
3601,Retrouver Rémy à Nice en partant de Tours,Tours,Nice,1,hard,name_ambiguity,Rémy=prénom
3602,J'ai faim !,,,0,easy,no_intent,off_topic
3603,Je veux aller à Nice non à Lyon,,,0,medium,ambiguous,contradictions
3604,Pouvez-vous me donner les horaires de Perpignan à Saint-Étienne,Perpignan,Saint-Étienne,1,easy,standard,
3605,Combien coûte un billet de train de Lyon à Limoges,Lyon,Limoges,1,medium,standard,
3606,Pouvez-vous me donner les horaires de Bordeaux à Tours,Bordeaux,Tours,1,easy,standard,
3607,Vers Perpignan au départ de Lille,Lille,Perpignan,1,medium,inverted_order,
3608,Trajet Toulouse La Roche sur Yon,Toulouse,La Roche-sur-Yon,1,medium,compound_name,compound name no hyphen
3609,"Avec mes amis Paris et Florence, je voudrais aller de Brest à Nantes",Brest,Nantes,1,hard,name_ambiguity,Paris/Florence=prénoms
3610,!!! train **!! Lyon 123,,,0,easy,garbage,incoherent mix
3611,trajet metz lilles,Metz,Lille,1,hard,misspelling,spelling errors
3612,Direction Amiens en partant de Le Mans,Le Mans,Amiens,1,medium,inverted_order,
3613,je ne sais pas,,,0,easy,no_intent,random_statements
3614,Comment aller a Saint-Étienne depuis Le Manns,Le Mans,Saint-Étienne,1,hard,misspelling,spelling errors
3615,je voudrais un bilet de annec à saint-éétienne,Annecy,Saint-Étienne,1,hard,misspelling,spelling errors
3616,voyage voyage voyage voyage voyage voyage,,,0,easy,garbage,repetitions
3617,"avec mes amis florence et albert, je voudrais aller de strasbourg à le mans",Strasbourg,Le Mans,1,hard,name_ambiguity,"Florence/Albert=prénoms, lowercase"
3618,je souhaite me rendre a clermont-ferrand depuis amiens,Amiens,Clermont-Ferrand,1,medium,no_capitals,"lowercase, no accents"
3619,billet nantes toulon,Nantes,Toulon,1,medium,no_capitals,"lowercase, no accents"
3620,Un aller-retour,,,0,easy,incomplete_grammar,grammatically incomplete
3621,je voyage avec lourdes et florence de lille vers montpellier,Lille,Montpellier,1,hard,name_ambiguity,"Lourdes/Florence=prénoms, lowercase"
3622,Un aller simple de Le Havre à Toulouse,Le Havre,Toulouse,1,easy,standard,
3623,Je cherche un train de Lyon à Toulon,Lyon,Toulon,1,easy,standard,
3624,De Villeurbanne vers Châlons-en-Champagne,Villeurbanne,Châlons-en-Champagne,1,medium,compound_name,compound name
3625,joyeux noël,,,0,easy,no_intent,off_topic
3626,Quel est le prix d'un aller simple de Toulouse à Perpignan,Toulouse,Perpignan,1,medium,additional_info,with time/passenger info
3627,Comment ça marche,,,0,easy,no_intent,general_questions
3628,À Toulouse en partance de Dijon,Dijon,Toulouse,1,medium,inverted_order,
3629,le shopping c'est génial,,,0,easy,no_intent,off_topic
3630,Pouvez-vous me réserver une place de Bordeaux à Clermont-Ferrand,Bordeaux,Clermont-Ferrand,1,medium,standard,
3631,bilet le havr dijo,Le Havre,Dijon,1,hard,misspelling,spelling errors
3632,valise tambour kayak orange crayon fenêtre valise,,,0,easy,garbage,nonsense words
3633,Je voudrais un billet de Strasbourg à Toulouse pour demain,Strasbourg,Toulouse,1,medium,additional_info,with time/passenger info
3634,Billet Boulogne-sur-Mer Reims,Boulogne-sur-Mer,Reims,1,medium,compound_name,compound name
3635,que faites-vous dans la vie ?,,,0,easy,no_intent,general_questions
3636,Incroyable ?,,,0,easy,no_intent,random_statements
3637,luqip hasazysuby,,,0,easy,garbage,random text
3638,Un billet de Salon de Provence pour Limoges,Salon-de-Provence,Limoges,1,medium,compound_name,compound name no hyphen
3639,Le soleil brille ?,,,0,easy,no_intent,random_statements
3640,sable orange sable,,,0,easy,garbage,nonsense words
3641,piqunoqery dir gux,,,0,easy,garbage,random text
3642,Train pour Paris Bordeaux et Lyon,,,0,medium,ambiguous,too many cities
3643,Avec mon ami Clément je voudrais aller de Aix-en-Provence à Florence,Aix-en-Provence,Florence,1,medium,name_ambiguity,Clément=prénom
3644,Un billet Le Havre Clermont-Ferrand,Le Havre,Clermont-Ferrand,1,easy,no_markers,
3645,Pour aller à Strasbourg depuis Brest,Brest,Strasbourg,1,medium,inverted_order,
3646,"Clément, Florence et moi voulons aller de Strasbourg à Tours",Strasbourg,Tours,1,hard,name_ambiguity,Clément/Florence=prénoms
3647,Comment aller de Montpellier à Lyon,Montpellier,Lyon,1,easy,standard,
3648,Billet Strasbourg Amiens,Strasbourg,Amiens,1,medium,no_markers,
3649,Je pars de Toulon,,,0,easy,incomplete_dest,missing destination
3650,J'adore les trains !,,,0,easy,no_intent,train_discussion
3651,Vers Nice ?,,,0,easy,incomplete_origin,missing origin
3652,Un billet Rennes Grenoble s'il vous plaît,Rennes,Grenoble,1,easy,standard,
3653,Comment aller de Lyon à Aix-en-Provence,Lyon,Aix-en-Provence,1,easy,standard,
3654,Je voudrais un billet de Strasbourg à Lyon,Strasbourg,Lyon,1,easy,standard,
3655,Grenoble Nantes aujourd'hui,Grenoble,Nantes,1,medium,no_markers,
3656,Je vais à Grenoble voir mon ami Lourdes en partant de Lyon,Lyon,Grenoble,1,medium,name_ambiguity,Lourdes=prénom
3657,trajet paris le havre,Paris,Le Havre,1,medium,no_capitals,"lowercase, no accents"
3658,Quel est le prix d'un billet de Brest à Toulon,Brest,Toulon,1,easy,standard,
3659,Pourquoi le ciel est bleu,,,0,easy,no_intent,general_questions
3660,Vers Bordeaux au départ de Angers,Angers,Bordeaux,1,medium,inverted_order,
3661,un billet aix-en-provenc lion,Aix-en-Provence,Lyon,1,hard,misspelling,spelling errors
3662,Départ Toulon arrivée Reims,Toulon,Reims,1,easy,standard,
3663,Y a-t-il un train de Nantes vers Metz,Nantes,Metz,1,easy,standard,
3664,Je dois rejoindre Rémy à Paris depuis Perpignan,Perpignan,Paris,1,medium,name_ambiguity,Rémy=prénom
3665,Mon départ est à Paris,,,0,easy,incomplete_dest,missing destination
3666,Horaire de train,,,0,easy,incomplete_grammar,grammatically incomplete
3667,je veux aller de nîmes a lyon,Nîmes,Lyon,1,medium,no_capitals,"lowercase, no accents"
3668,Je souhaite me rendre à Rennes,,,0,easy,incomplete_origin,missing origin
3669,Je vais à Paris voir mon ami Paris en partant de Le Mans,Le Mans,Paris,1,medium,name_ambiguity,Paris=prénom
3670,Je viens de Bordeaux ?,,,0,easy,incomplete_dest,missing destination
3671,un billet strasbourg perpignan,Strasbourg,Perpignan,1,hard,misspelling,spelling errors
3672,comment aller a liimoges depuis marceille,Marseille,Limoges,1,hard,misspelling,spelling errors
3673,billet billet billet billet billet billet billet,,,0,easy,garbage,repetitions
3674,je souhaite me rendre a annecy depuis aix-en-provence,Aix-en-Provence,Annecy,1,medium,no_capitals,"lowercase, no accents"
3675,Salut ça va,,,0,easy,no_intent,greetings
3676,Un train de Villeurbanne pour Le Havre,Villeurbanne,Le Havre,1,easy,standard,
3677,Je voudrais un billet de Bordeaux à Nantes pour demain,Bordeaux,Nantes,1,medium,additional_info,with time/passenger info
3678,Mon ami Lourdes m'attend à Montpellier je pars de Lille,Lille,Montpellier,1,medium,name_ambiguity,Lourdes=prénom
3679,Je souhaite me rendre à Saint-Étienne depuis Metz,Metz,Saint-Étienne,1,easy,standard,
3680,Comment aller de Tours à Dijon,Tours,Dijon,1,easy,standard,
3681,Pouvez-vous me donner les horaires de Nîmes à Metz,Nîmes,Metz,1,easy,standard,
3682,"paris, rémy et moi voulons aller de bordeaux à tours",Bordeaux,Tours,1,hard,name_ambiguity,"Paris/Rémy=prénoms, lowercase"
3683,Cap sur Limoges depuis Strasbourg,Strasbourg,Limoges,1,medium,inverted_order,
3684,Un train de Perpignan pour Toulon,Perpignan,Toulon,1,easy,standard,
3685,billet strasbourg brest,Strasbourg,Brest,1,medium,no_capitals,"lowercase, no accents"
3686,Quelle est la météo !,,,0,easy,no_intent,general_questions
3687,êtes-vous marié,,,0,easy,no_intent,general_questions
3688,Pour aller à Villeurbanne depuis Strasbourg,Strasbourg,Villeurbanne,1,medium,inverted_order,
3689,Trajet Strasbourg Bourg-en-Bresse,Strasbourg,Bourg-en-Bresse,1,medium,compound_name,compound name
3690,Je vais à Paris voir mon ami Rémy en partant de Bordeaux,Bordeaux,Paris,1,medium,name_ambiguity,Rémy=prénom
3691,Je vais faire du sport ?,,,0,easy,no_intent,off_topic
3692,Quel est le prix d'un aller simple de Grenoble à Paris,Grenoble,Paris,1,medium,additional_info,with time/passenger info
3693,C'est difficile,,,0,easy,no_intent,random_statements
3694,Mon travail est intéressant,,,0,easy,no_intent,off_topic
3695,Avec mon ami Rémy je voudrais aller de Grenoble à Paris,Grenoble,Paris,1,medium,name_ambiguity,Rémy=prénom
3696,un billet anggers lile,Angers,Lille,1,hard,misspelling,spelling errors
3697,je veux aller de villeurbanne a nîmes,Villeurbanne,Nîmes,1,medium,no_capitals,"lowercase, no accents"
3698,"Albert, Clément et moi voulons aller de Metz à Florence",Metz,Florence,1,hard,name_ambiguity,Albert/Clément=prénoms
3699,Départ Bordeaux arrivée Clermont-Ferrand,Bordeaux,Clermont-Ferrand,1,easy,standard,
3700,Quel est le moyen le plus rapide pour aller de Limoges à Marseille,Limoges,Marseille,1,hard,complex_question,
3701,Un aller simple de Villeurbanne à Annecy,Villeurbanne,Annecy,1,easy,standard,
3702,J'ai vu un bon film,,,0,easy,no_intent,off_topic
3703,Je vais à Montpellier ah non plutôt Toulouse,,,0,medium,ambiguous,contradictions
3704,Je me rends à Brest en provenance de Toulouse,Toulouse,Brest,1,medium,inverted_order,
3705,Amiens Nantes s'il vous plaît,Amiens,Nantes,1,medium,no_markers,
3706,"Paris, Rémy et moi voulons aller de Le Havre à Paris",Le Havre,Paris,1,hard,name_ambiguity,Paris/Rémy=prénoms
3707,Je ne sais pas si Paris ou Nice,,,0,medium,ambiguous,contradictions
3708,je veux aller de limoges a brest,Limoges,Brest,1,medium,no_capitals,"lowercase, no accents"
3709,comment aller a grenoble depuis lyon,Lyon,Grenoble,1,hard,misspelling,spelling errors
3710,Combien de correspondances entre Tours et Annecy,Tours,Annecy,1,hard,complex_question,
3711,Je souhaite me rendre a Rennes depui Montpellie,Montpellier,Rennes,1,hard,misspelling,spelling errors
3712,Marseille --- billet,,,0,easy,garbage,incoherent mix
3713,j'ai faim ?,,,0,easy,no_intent,off_topic
3714,Je veux aller de Brest à Le Havre,Brest,Le Havre,1,easy,standard,
3715,Un billet Metz Lille s'il vous plaît,Metz,Lille,1,easy,standard,
3716,Je dois me rendre de Brest à Strasbourg,Brest,Strasbourg,1,easy,standard,
3717,je voyage avec rémy et albert de nice vers reims,Nice,Reims,1,hard,name_ambiguity,"Rémy/Albert=prénoms, lowercase"
3718,je voudrais un billet de,,,0,easy,incomplete_grammar,grammatically incomplete
3719,Trajet vers Tours au départ de Brest,Brest,Tours,1,medium,inverted_order,
3720,Je voudrais réserver un billet de Lille pour Montpellier,Lille,Montpellier,1,medium,standard,
3721,De Marseille à Paris ou peut-être Nice,,,0,medium,ambiguous,contradictions
3722,Départ Dijon arrivée Montpellier,Dijon,Montpellier,1,easy,standard,
3723,enchanté,,,0,easy,no_intent,greetings
3724,Un billet Nantes Annecy s'il vous plaît,Nantes,Annecy,1,easy,standard,
3725,Un billet Rennes Lille pour 2 adultes,Rennes,Lille,1,medium,additional_info,with time/passenger info
3726,Tout va bien,,,0,easy,no_intent,random_statements
3727,Direction Angers en partant de Marseille,Marseille,Angers,1,medium,inverted_order,
3728,De Nantes non attendez de Bordeaux vers Marseille,,,0,medium,ambiguous,conflicting information
3729,Je voyage avec Florence et Rémy de Rennes vers Le Havre,Rennes,Le Havre,1,hard,name_ambiguity,Florence/Rémy=prénoms
3730,quel est le prix pour,,,0,easy,incomplete_grammar,grammatically incomplete
3731,Route pour Lyon,,,0,easy,incomplete_origin,missing origin
3732,Un train pour Reims ?,,,0,easy,incomplete_origin,missing origin
3733,Je veux aller à Montpellier,,,0,easy,incomplete_origin,missing origin
3734,Billet Bordeaux Grenoble,Bordeaux,Grenoble,1,medium,no_markers,
3735,Quelle est votre adresse,,,0,easy,no_intent,general_questions
3736,Mon ami Clément m'attend à Toulouse je pars de Perpignan,Perpignan,Toulouse,1,medium,name_ambiguity,Clément=prénom
3737,Je souhaite me rendre à Nîmes depuis Strasbourg,Strasbourg,Nîmes,1,easy,standard,
3738,train train train train train,,,0,easy,garbage,repetitions
3739,mowo hew,,,0,easy,garbage,random text
3740,Quel est le temps de trajet de Metz à Tours,Metz,Tours,1,medium,standard,
3741,Un billet Le Havre Aix-en-Provence,Le Havre,Aix-en-Provence,1,easy,no_markers,
3742,En partant de Nice,,,0,easy,incomplete_dest,missing destination
3743,je veux aller de le havr à clermont-ferran,Le Havre,Clermont-Ferrand,1,hard,misspelling,spelling errors
3744,@@@ 789 $$%% train Paris,,,0,easy,garbage,incoherent mix
3745,Mon ami Paris m'attend à Rennes je pars de Nice,Nice,Rennes,1,medium,name_ambiguity,Paris=prénom
3746,Train Bordeaux Bordeaux,,,0,medium,ambiguous,origin equals destination
3747,Un aller simple de Dijon à Annecy,Dijon,Annecy,1,easy,standard,
3748,Je vais à Bordeaux ah non plutôt Toulouse,,,0,medium,ambiguous,contradictions
3749,un aller-retour,,,0,easy,incomplete_grammar,grammatically incomplete
3750,Pourquoi pas,,,0,easy,no_intent,random_statements
3751,Quel est l'horaire des trains au départ de Nîmes pour Paris,Nîmes,Paris,1,medium,standard,
3752,Il fait beau ?,,,0,easy,no_intent,off_topic
3753,Je vais à Angers voir mon ami Paris en partant de Le Havre,Le Havre,Angers,1,medium,name_ambiguity,Paris=prénom
3754,Mon ami Clément m'attend à Le Mans je pars de Le Havre,Le Havre,Le Mans,1,medium,name_ambiguity,Clément=prénom
3755,Réservation Villeurbanne Strasbourg,Villeurbanne,Strasbourg,1,medium,no_markers,
3756,y a-t-il un train,,,0,easy,incomplete_grammar,grammatically incomplete
3757,Je voudrais un billet de Rennes à Villeurbanne,Rennes,Villeurbanne,1,easy,standard,
3758,Soit Montpellier soit Lille,,,0,medium,ambiguous,contradictions
3759,Ravi de vous rencontrer ?,,,0,easy,no_intent,greetings
3760,Je me rends à Nantes,,,0,easy,incomplete_origin,missing origin
3761,Comment aller de Tours à Annecy,Tours,Annecy,1,easy,standard,
